CET,AT-day_ahead_Solar,AT-day_ahead_Wind Onshore,BE-day_ahead_Solar,BE-day_ahead_Wind Offshore,BE-day_ahead_Wind Onshore,BG-day_ahead_Solar,BG-day_ahead_Wind Onshore,CZ-day_ahead_Solar,DE_LU-day_ahead_Solar,DE_LU-day_ahead_Wind Offshore,DE_LU-day_ahead_Wind Onshore,DK_1-day_ahead_Solar,DK_1-day_ahead_Wind Offshore,DK_1-day_ahead_Wind Onshore,DK_2-day_ahead_Solar,DK_2-day_ahead_Wind Offshore,DK_2-day_ahead_Wind Onshore,EE-day_ahead_Solar,EE-day_ahead_Wind Onshore,ES-day_ahead_Solar,ES-day_ahead_Wind Onshore,FI-day_ahead_Solar,FI-day_ahead_Wind Onshore,FR-day_ahead_Solar,FR-day_ahead_Wind Offshore,FR-day_ahead_Wind Onshore,GR-day_ahead_Solar,GR-day_ahead_Wind Onshore,HR-day_ahead_Solar,HR-day_ahead_Wind Onshore,HU-day_ahead_Solar,HU-day_ahead_Wind Onshore,IT_CALA-day_ahead_Solar,IT_CALA-day_ahead_Wind Onshore,IT_CNOR-day_ahead_Solar,IT_CNOR-day_ahead_Wind Onshore,IT_CSUD-day_ahead_Solar,IT_CSUD-day_ahead_Wind Onshore,IT_NORD-day_ahead_Solar,IT_NORD-day_ahead_Wind Onshore,IT_SARD-day_ahead_Solar,IT_SARD-day_ahead_Wind Onshore,IT_SICI-day_ahead_Solar,IT_SICI-day_ahead_Wind Onshore,IT_SUD-day_ahead_Solar,IT_SUD-day_ahead_Wind Onshore,LT-day_ahead_Solar,LT-day_ahead_Wind Onshore,LV-day_ahead_Wind Onshore,NL-day_ahead_Solar,NL-day_ahead_Wind Offshore,NL-day_ahead_Wind Onshore,NO_1-day_ahead_Solar,NO_1-day_ahead_Wind Offshore,NO_1-day_ahead_Wind Onshore,NO_2-day_ahead_Solar,NO_2-day_ahead_Wind Offshore,NO_2-day_ahead_Wind Onshore,NO_3-day_ahead_Solar,NO_3-day_ahead_Wind Offshore,NO_3-day_ahead_Wind Onshore,NO_4-day_ahead_Solar,NO_4-day_ahead_Wind Offshore,NO_4-day_ahead_Wind Onshore,NO_5-day_ahead_Solar,NO_5-day_ahead_Wind Offshore,NO_5-day_ahead_Wind Onshore,PL-day_ahead_Solar,PL-day_ahead_Wind Onshore,PT-day_ahead_Solar,PT-day_ahead_Wind Offshore,PT-day_ahead_Wind Onshore,RO-day_ahead_Solar,RO-day_ahead_Wind Onshore,SE_1-day_ahead_Solar,SE_1-day_ahead_Wind Onshore,SE_2-day_ahead_Solar,SE_2-day_ahead_Wind Onshore,SE_3-day_ahead_Solar,SE_3-day_ahead_Wind Onshore,SE_4-day_ahead_Solar,SE_4-day_ahead_Wind Onshore,SI-day_ahead_Solar,SK-day_ahead_Solar,SK-day_ahead_Wind Onshore
2024-01-01 13:00:00+01:00,528.0,1136.0,1362.0,2073.0,1834.0,607.0,300.0,514.0,7495.0,4259.0,30414.0,34.0,629.0,753.0,31.0,430.0,129.0,8.0,108.0,9740.0,6958.0,21.0,1637.0,4156.0,240.0,11018.0,2252.0,828.0,22.0,73.0,804.0,101.0,197.0,379.0,284.0,33.0,565.0,883.0,1218.0,12.0,236.0,264.0,577.0,290.0,815.0,1706.0,5.0,543.0,42.0,749.0,1357.0,3779.0,0.0,,169.0,0.0,,1224.0,0.0,,1636.0,0.0,,683.0,0.0,,0.0,687.0,1425.0,1443.0,11.0,535.0,331.0,466.0,0.0,74.0,0.0,845.0,2.0,2445.0,3.0,1038.0,12.0,28.0,1.0
2024-01-01 13:15:00+01:00,508.0,1148.0,,,,,,,7152.0,4272.0,30234.0,,,,,,,,,9897.0,7077.0,14.0,1698.0,,,,,,22.0,73.0,777.0,100.0,,,,,,,,,,,,,,,,,,830.0,1361.0,3763.0,,,,,,,,,,,,,,,,,,,,,326.0,466.0,,,,,,,,,,,
2024-01-01 13:30:00+01:00,484.0,1152.0,,,,,,,6739.0,4287.0,30029.0,,,,,,,,,10012.0,7192.0,11.0,1755.0,,,,,,22.0,73.0,732.0,99.0,,,,,,,,,,,,,,,,,,913.0,1369.0,3735.0,,,,,,,,,,,,,,,,,,,,,321.0,466.0,,,,,,,,,,,
2024-01-01 13:45:00+01:00,460.0,1160.0,,,,,,,6241.0,4300.0,29785.0,,,,,,,,,10094.0,7301.0,7.0,1820.0,,,,,,22.0,73.0,674.0,98.0,,,,,,,,,,,,,,,,,,997.0,1376.0,3708.0,,,,,,,,,,,,,,,,,,,,,314.0,466.0,,,,,,,,,,,
2024-01-01 14:00:00+01:00,432.0,1156.0,907.0,2029.0,1744.0,330.0,297.0,226.0,5666.0,4306.0,29559.0,19.0,586.0,744.0,12.0,409.0,108.0,2.0,121.0,10191.0,7426.0,3.0,1893.0,3755.0,240.0,10672.0,1451.0,794.0,16.0,68.0,601.0,97.0,149.0,373.0,203.0,30.0,410.0,803.0,837.0,13.0,168.0,283.0,440.0,300.0,521.0,1542.0,2.0,568.0,44.0,1076.0,1383.0,3679.0,0.0,,167.0,0.0,,1217.0,0.0,,1647.0,0.0,,675.0,0.0,,0.0,479.0,1538.0,1221.0,12.0,618.0,165.0,526.0,0.0,80.0,0.0,842.0,1.0,2465.0,2.0,1063.0,10.0,9.0,1.0
2024-01-01 14:15:00+01:00,396.0,1128.0,,,,,,,5011.0,4301.0,29350.0,,,,,,,,,10240.0,7515.0,1.0,1958.0,,,,,,16.0,68.0,506.0,96.0,,,,,,,,,,,,,,,,,,1036.0,1387.0,3647.0,,,,,,,,,,,,,,,,,,,,,159.0,526.0,,,,,,,,,,,
2024-01-01 14:30:00+01:00,360.0,1100.0,,,,,,,4274.0,4292.0,29135.0,,,,,,,,,10278.0,7591.0,0.0,2017.0,,,,,,16.0,68.0,401.0,95.0,,,,,,,,,,,,,,,,,,990.0,1386.0,3613.0,,,,,,,,,,,,,,,,,,,,,153.0,527.0,,,,,,,,,,,
2024-01-01 14:45:00+01:00,320.0,1072.0,,,,,,,3510.0,4282.0,28907.0,,,,,,,,,10263.0,7655.0,0.0,2080.0,,,,,,16.0,68.0,302.0,94.0,,,,,,,,,,,,,,,,,,947.0,1385.0,3575.0,,,,,,,,,,,,,,,,,,,,,148.0,528.0,,,,,,,,,,,
2024-01-01 15:00:00+01:00,276.0,1044.0,417.0,1892.0,1590.0,43.0,295.0,63.0,2775.0,4278.0,28641.0,3.0,559.0,770.0,2.0,399.0,97.0,0.0,131.0,10518.0,7730.0,0.0,2152.0,2747.0,240.0,10326.0,465.0,779.0,8.0,55.0,223.0,93.0,71.0,358.0,92.0,27.0,191.0,726.0,360.0,14.0,82.0,277.0,216.0,300.0,189.0,1308.0,0.0,594.0,46.0,904.0,1385.0,3541.0,0.0,,167.0,0.0,,1213.0,0.0,,1649.0,0.0,,663.0,0.0,,0.0,64.0,1692.0,834.0,14.0,672.0,34.0,693.0,0.0,86.0,0.0,854.0,0.0,2496.0,0.0,1088.0,4.0,0.0,1.0
2024-01-01 15:15:00+01:00,236.0,1016.0,,,,,,,2055.0,4249.0,28341.0,,,,,,,,,10226.0,7767.0,0.0,2204.0,,,,,,8.0,55.0,155.0,92.0,,,,,,,,,,,,,,,,,,831.0,1384.0,3502.0,,,,,,,,,,,,,,,,,,,,,31.0,696.0,,,,,,,,,,,
2024-01-01 15:30:00+01:00,200.0,988.0,,,,,,,1369.0,4208.0,28035.0,,,,,,,,,9724.0,7793.0,0.0,2244.0,,,,,,8.0,55.0,96.0,91.0,,,,,,,,,,,,,,,,,,759.0,1382.0,3459.0,,,,,,,,,,,,,,,,,,,,,29.0,699.0,,,,,,,,,,,
2024-01-01 15:45:00+01:00,172.0,964.0,,,,,,,769.0,4161.0,27730.0,,,,,,,,,9014.0,7810.0,0.0,2273.0,,,,,,8.0,55.0,50.0,90.0,,,,,,,,,,,,,,,,,,686.0,1381.0,3412.0,,,,,,,,,,,,,,,,,,,,,28.0,702.0,,,,,,,,,,,
2024-01-01 16:00:00+01:00,136.0,940.0,53.0,1683.0,1442.0,0.0,318.0,2.0,330.0,3986.0,27455.0,0.0,544.0,824.0,0.0,386.0,98.0,0.0,136.0,8674.0,7817.0,0.0,2286.0,1099.0,240.0,9980.0,8.0,774.0,2.0,46.0,19.0,89.0,14.0,347.0,12.0,24.0,27.0,676.0,51.0,13.0,19.0,252.0,51.0,285.0,13.0,1133.0,0.0,601.0,47.0,612.0,1380.0,3370.0,0.0,,166.0,0.0,,1209.0,0.0,,1642.0,0.0,,649.0,0.0,,0.0,0.0,1873.0,304.0,16.0,730.0,5.0,942.0,0.0,91.0,0.0,853.0,0.0,2517.0,0.0,1113.0,0.0,0.0,1.0
2024-01-01 16:15:00+01:00,12.0,924.0,,,,,,,106.0,3995.0,27347.0,,,,,,,,,7509.0,7834.0,0.0,2302.0,,,,,,2.0,46.0,4.0,88.0,,,,,,,,,,,,,,,,,,471.0,1378.0,3312.0,,,,,,,,,,,,,,,,,,,,,5.0,946.0,,,,,,,,,,,
2024-01-01 16:30:00+01:00,0.0,904.0,,,,,,,27.0,4033.0,27232.0,,,,,,,,,6182.0,7857.0,0.0,2317.0,,,,,,2.0,46.0,1.0,88.0,,,,,,,,,,,,,,,,,,331.0,1375.0,3238.0,,,,,,,,,,,,,,,,,,,,,5.0,950.0,,,,,,,,,,,
2024-01-01 16:45:00+01:00,0.0,888.0,,,,,,,7.0,4047.0,27117.0,,,,,,,,,4795.0,7891.0,0.0,2327.0,,,,,,2.0,46.0,1.0,87.0,,,,,,,,,,,,,,,,,,189.0,1372.0,3165.0,,,,,,,,,,,,,,,,,,,,,5.0,954.0,,,,,,,,,,,
2024-01-01 17:00:00+01:00,0.0,864.0,0.0,1423.0,1340.0,0.0,307.0,0.0,0.0,4262.0,27013.0,0.0,549.0,833.0,0.0,378.0,98.0,0.0,141.0,3637.0,7906.0,0.0,2333.0,66.0,240.0,10764.0,0.0,752.0,1.0,42.0,0.0,86.0,0.0,336.0,0.0,24.0,0.0,639.0,0.0,11.0,0.0,226.0,3.0,267.0,0.0,1023.0,0.0,598.0,46.0,52.0,1369.0,3093.0,0.0,,165.0,0.0,,1202.0,0.0,,1632.0,0.0,,640.0,0.0,,0.0,0.0,2043.0,0.0,17.0,810.0,4.0,1202.0,0.0,122.0,0.0,836.0,0.0,2521.0,0.0,1140.0,0.0,0.0,1.0
2024-01-01 17:15:00+01:00,0.0,836.0,,,,,,,0.0,4281.0,26989.0,,,,,,,,,2437.0,7970.0,0.0,2334.0,,,,,,1.0,42.0,0.0,85.0,,,,,,,,,,,,,,,,,,41.0,1365.0,3019.0,,,,,,,,,,,,,,,,,,,,,4.0,1205.0,,,,,,,,,,,
2024-01-01 17:30:00+01:00,0.0,812.0,,,,,,,0.0,4364.0,26964.0,,,,,,,,,1524.0,8051.0,0.0,2332.0,,,,,,1.0,42.0,0.0,84.0,,,,,,,,,,,,,,,,,,25.0,1359.0,2942.0,,,,,,,,,,,,,,,,,,,,,4.0,1208.0,,,,,,,,,,,
2024-01-01 17:45:00+01:00,0.0,788.0,,,,,,,0.0,4437.0,26938.0,,,,,,,,,877.0,8144.0,0.0,2323.0,,,,,,1.0,42.0,0.0,83.0,,,,,,,,,,,,,,,,,,12.0,1354.0,2865.0,,,,,,,,,,,,,,,,,,,,,4.0,1211.0,,,,,,,,,,,
2024-01-01 18:00:00+01:00,0.0,764.0,0.0,1514.0,1234.0,0.0,245.0,0.0,0.0,4506.0,26901.0,0.0,586.0,791.0,0.0,391.0,95.0,0.0,146.0,309.0,8255.0,0.0,2303.0,0.0,240.0,11550.0,0.0,749.0,1.0,45.0,0.0,81.0,0.0,329.0,0.0,23.0,0.0,601.0,0.0,10.0,0.0,210.0,0.0,249.0,0.0,923.0,0.0,597.0,44.0,0.0,1349.0,2789.0,0.0,,163.0,0.0,,1198.0,0.0,,1623.0,0.0,,634.0,0.0,,0.0,0.0,2194.0,0.0,19.0,885.0,4.0,1467.0,0.0,131.0,0.0,830.0,0.0,2514.0,0.0,1157.0,0.0,0.0,1.0
2024-01-01 18:15:00+01:00,0.0,748.0,,,,,,,0.0,4511.0,26826.0,,,,,,,,,180.0,8346.0,0.0,2289.0,,,,,,1.0,45.0,0.0,79.0,,,,,,,,,,,,,,,,,,0.0,1338.0,2712.0,,,,,,,,,,,,,,,,,,,,,4.0,1470.0,,,,,,,,,,,
2024-01-01 18:30:00+01:00,0.0,728.0,,,,,,,0.0,4504.0,26749.0,,,,,,,,,126.0,8428.0,0.0,2278.0,,,,,,1.0,45.0,0.0,77.0,,,,,,,,,,,,,,,,,,0.0,1322.0,2637.0,,,,,,,,,,,,,,,,,,,,,4.0,1473.0,,,,,,,,,,,
2024-01-01 18:45:00+01:00,0.0,704.0,,,,,,,0.0,4563.0,26674.0,,,,,,,,,99.0,8500.0,0.0,2265.0,,,,,,1.0,45.0,0.0,75.0,,,,,,,,,,,,,,,,,,0.0,1306.0,2562.0,,,,,,,,,,,,,,,,,,,,,4.0,1476.0,,,,,,,,,,,
2024-01-01 19:00:00+01:00,0.0,684.0,0.0,1493.0,1099.0,0.0,204.0,0.0,0.0,4553.0,26565.0,0.0,629.0,819.0,0.0,399.0,111.0,0.0,143.0,79.0,8570.0,0.0,2250.0,0.0,240.0,12336.0,0.0,763.0,0.0,39.0,0.0,74.0,0.0,332.0,0.0,23.0,0.0,547.0,0.0,9.0,0.0,202.0,0.0,234.0,0.0,822.0,0.0,589.0,42.0,0.0,1290.0,2487.0,0.0,,161.0,0.0,,1179.0,0.0,,1622.0,0.0,,626.0,0.0,,0.0,0.0,2327.0,0.0,20.0,1001.0,4.0,1676.0,0.0,138.0,0.0,820.0,0.0,2498.0,0.0,1177.0,0.0,0.0,1.0
2024-01-01 19:15:00+01:00,0.0,664.0,,,,,,,0.0,4542.0,26385.0,,,,,,,,,72.0,8635.0,0.0,2237.0,,,,,,0.0,39.0,0.0,72.0,,,,,,,,,,,,,,,,,,0.0,1274.0,2424.0,,,,,,,,,,,,,,,,,,,,,4.0,1679.0,,,,,,,,,,,
2024-01-01 19:30:00+01:00,0.0,648.0,,,,,,,0.0,4520.0,26222.0,,,,,,,,,67.0,8701.0,0.0,2226.0,,,,,,0.0,39.0,0.0,71.0,,,,,,,,,,,,,,,,,,0.0,1260.0,2377.0,,,,,,,,,,,,,,,,,,,,,4.0,1681.0,,,,,,,,,,,
2024-01-01 19:45:00+01:00,0.0,632.0,,,,,,,0.0,4497.0,26104.0,,,,,,,,,64.0,8768.0,0.0,2215.0,,,,,,0.0,39.0,0.0,69.0,,,,,,,,,,,,,,,,,,0.0,1245.0,2332.0,,,,,,,,,,,,,,,,,,,,,4.0,1684.0,,,,,,,,,,,
2024-01-01 20:00:00+01:00,0.0,616.0,0.0,1373.0,1030.0,0.0,150.0,0.0,0.0,4469.0,25952.0,0.0,650.0,880.0,0.0,404.0,134.0,0.0,143.0,63.0,8837.0,0.0,2205.0,0.0,240.0,13662.0,0.0,784.0,0.0,35.0,0.0,68.0,0.0,334.0,0.0,23.0,0.0,493.0,0.0,9.0,0.0,198.0,0.0,235.0,0.0,745.0,0.0,575.0,40.0,0.0,1231.0,2286.0,0.0,,160.0,0.0,,1170.0,0.0,,1622.0,0.0,,626.0,0.0,,0.0,0.0,2408.0,0.0,21.0,1170.0,4.0,1813.0,0.0,149.0,0.0,803.0,0.0,2480.0,0.0,1197.0,0.0,0.0,1.0
2024-01-01 20:15:00+01:00,0.0,604.0,,,,,,,0.0,4436.0,25739.0,,,,,,,,,59.0,8905.0,0.0,2195.0,,,,,,0.0,35.0,0.0,67.0,,,,,,,,,,,,,,,,,,0.0,1214.0,2243.0,,,,,,,,,,,,,,,,,,,,,4.0,1813.0,,,,,,,,,,,
2024-01-01 20:30:00+01:00,0.0,596.0,,,,,,,0.0,4398.0,25470.0,,,,,,,,,53.0,8972.0,0.0,2183.0,,,,,,0.0,35.0,0.0,67.0,,,,,,,,,,,,,,,,,,0.0,1193.0,2203.0,,,,,,,,,,,,,,,,,,,,,4.0,1814.0,,,,,,,,,,,
2024-01-01 20:45:00+01:00,0.0,584.0,,,,,,,0.0,4367.0,25176.0,,,,,,,,,46.0,9037.0,0.0,2172.0,,,,,,0.0,35.0,0.0,66.0,,,,,,,,,,,,,,,,,,0.0,1173.0,2165.0,,,,,,,,,,,,,,,,,,,,,4.0,1815.0,,,,,,,,,,,
2024-01-01 21:00:00+01:00,0.0,576.0,0.0,1524.0,1076.0,0.0,151.0,0.0,0.0,4318.0,24848.0,0.0,672.0,933.0,0.0,401.0,153.0,0.0,147.0,37.0,9113.0,0.0,2162.0,0.0,240.0,14987.0,0.0,807.0,0.0,23.0,0.0,65.0,0.0,341.0,0.0,24.0,0.0,482.0,0.0,8.0,0.0,201.0,0.0,236.0,0.0,761.0,0.0,548.0,43.0,0.0,1153.0,2127.0,0.0,,159.0,0.0,,1173.0,0.0,,1631.0,0.0,,627.0,0.0,,0.0,0.0,2431.0,0.0,22.0,1361.0,4.0,1906.0,0.0,163.0,0.0,779.0,0.0,2457.0,0.0,1214.0,0.0,0.0,1.0
2024-01-01 21:15:00+01:00,0.0,568.0,,,,,,,0.0,4275.0,24474.0,,,,,,,,,34.0,9163.0,0.0,2150.0,,,,,,0.0,23.0,0.0,65.0,,,,,,,,,,,,,,,,,,0.0,1116.0,2088.0,,,,,,,,,,,,,,,,,,,,,4.0,1907.0,,,,,,,,,,,
2024-01-01 21:30:00+01:00,0.0,564.0,,,,,,,0.0,4222.0,24107.0,,,,,,,,,33.0,9204.0,0.0,2138.0,,,,,,0.0,23.0,0.0,64.0,,,,,,,,,,,,,,,,,,0.0,1062.0,2054.0,,,,,,,,,,,,,,,,,,,,,4.0,1908.0,,,,,,,,,,,
2024-01-01 21:45:00+01:00,0.0,556.0,,,,,,,0.0,4186.0,23744.0,,,,,,,,,34.0,9237.0,0.0,2125.0,,,,,,0.0,23.0,0.0,64.0,,,,,,,,,,,,,,,,,,0.0,1008.0,2016.0,,,,,,,,,,,,,,,,,,,,,4.0,1909.0,,,,,,,,,,,
2024-01-01 22:00:00+01:00,0.0,556.0,0.0,1679.0,1238.0,0.0,145.0,0.0,0.0,4129.0,23232.0,0.0,701.0,960.0,0.0,419.0,159.0,0.0,145.0,36.0,9267.0,0.0,2111.0,0.0,240.0,16312.0,0.0,830.0,0.0,30.0,0.0,63.0,0.0,346.0,0.0,23.0,0.0,507.0,0.0,8.0,0.0,206.0,0.0,234.0,0.0,856.0,0.0,517.0,49.0,0.0,955.0,1980.0,0.0,,158.0,0.0,,1157.0,0.0,,1631.0,0.0,,623.0,0.0,,0.0,0.0,2391.0,0.0,23.0,1551.0,4.0,1956.0,0.0,178.0,0.0,761.0,0.0,2436.0,0.0,1234.0,0.0,0.0,1.0
2024-01-01 22:15:00+01:00,0.0,556.0,,,,,,,0.0,4041.0,22877.0,,,,,,,,,38.0,9294.0,0.0,2097.0,,,,,,0.0,30.0,0.0,62.0,,,,,,,,,,,,,,,,,,0.0,957.0,1985.0,,,,,,,,,,,,,,,,,,,,,4.0,1957.0,,,,,,,,,,,
2024-01-01 22:30:00+01:00,0.0,560.0,,,,,,,0.0,3941.0,22527.0,,,,,,,,,38.0,9322.0,0.0,2085.0,,,,,,0.0,30.0,0.0,61.0,,,,,,,,,,,,,,,,,,0.0,1016.0,2026.0,,,,,,,,,,,,,,,,,,,,,4.0,1957.0,,,,,,,,,,,
2024-01-01 22:45:00+01:00,0.0,564.0,,,,,,,0.0,3842.0,22173.0,,,,,,,,,37.0,9351.0,0.0,2070.0,,,,,,0.0,30.0,0.0,60.0,,,,,,,,,,,,,,,,,,0.0,1074.0,2069.0,,,,,,,,,,,,,,,,,,,,,4.0,1958.0,,,,,,,,,,,
2024-01-01 23:00:00+01:00,0.0,568.0,0.0,1902.0,1455.0,0.0,141.0,0.0,0.0,3726.0,21811.0,0.0,732.0,976.0,0.0,445.0,161.0,0.0,143.0,36.0,9386.0,0.0,2050.0,0.0,240.0,16882.0,0.0,907.0,0.0,30.0,0.0,59.0,0.0,334.0,0.0,23.0,0.0,533.0,0.0,8.0,0.0,204.0,0.0,228.0,0.0,965.0,0.0,495.0,48.0,0.0,1133.0,2110.0,0.0,,157.0,0.0,,1152.0,0.0,,1631.0,0.0,,612.0,0.0,,0.0,0.0,2309.0,0.0,1.0,378.0,4.0,1953.0,0.0,189.0,0.0,754.0,0.0,2420.0,0.0,1248.0,0.0,0.0,1.0
2024-01-01 23:15:00+01:00,0.0,584.0,,,,,,,0.0,3634.0,21464.0,,,,,,,,,33.0,9408.0,0.0,2038.0,,,,,,0.0,30.0,0.0,58.0,,,,,,,,,,,,,,,,,,0.0,1172.0,2157.0,,,,,,,,,,,,,,,,,,,,,4.0,1953.0,,,,,,,,,,,
2024-01-01 23:30:00+01:00,0.0,596.0,,,,,,,0.0,3531.0,21121.0,,,,,,,,,30.0,9426.0,0.0,2033.0,,,,,,0.0,30.0,0.0,56.0,,,,,,,,,,,,,,,,,,0.0,1192.0,2213.0,,,,,,,,,,,,,,,,,,,,,4.0,1953.0,,,,,,,,,,,
2024-01-01 23:45:00+01:00,0.0,616.0,,,,,,,0.0,3430.0,20774.0,,,,,,,,,28.0,9439.0,0.0,2029.0,,,,,,0.0,30.0,0.0,55.0,,,,,,,,,,,,,,,,,,0.0,1213.0,2267.0,,,,,,,,,,,,,,,,,,,,,4.0,1953.0,,,,,,,,,,,
2024-01-02 00:00:00+01:00,0.0,804.0,0.0,2151.0,2021.0,0.0,141.0,0.0,0.0,3648.0,20827.0,0.0,708.0,1353.0,0.0,408.0,160.0,0.0,129.0,32.0,9185.0,0.0,1900.0,0.0,240.0,16984.0,0.0,1026.0,0.0,25.0,0.0,57.0,0.0,376.0,0.0,25.0,0.0,591.0,0.0,8.0,0.0,267.0,0.0,250.0,0.0,1226.0,0.0,432.0,37.0,0.0,1117.0,2482.0,0.0,,124.0,0.0,,1177.0,0.0,,1633.0,0.0,,629.0,0.0,,0.0,0.0,2476.0,0.0,23.0,1692.0,4.0,1847.0,0.0,153.0,0.0,803.0,0.0,2367.0,0.0,1428.0,0.0,0.0,1.0
2024-01-02 00:15:00+01:00,0.0,780.0,,,,,,,0.0,3676.0,20572.0,,,,,,,,,29.0,9196.0,0.0,1895.0,,,,,,0.0,25.0,0.0,55.0,,,,,,,,,,,,,,,,,,0.0,1130.0,2503.0,,,,,,,,,,,,,,,,,,,,,4.0,1844.0,,,,,,,,,,,
2024-01-02 00:30:00+01:00,0.0,752.0,,,,,,,0.0,3686.0,20302.0,,,,,,,,,26.0,9210.0,0.0,1887.0,,,,,,0.0,25.0,0.0,53.0,,,,,,,,,,,,,,,,,,0.0,1143.0,2524.0,,,,,,,,,,,,,,,,,,,,,4.0,1842.0,,,,,,,,,,,
2024-01-02 00:45:00+01:00,0.0,728.0,,,,,,,0.0,3697.0,20019.0,,,,,,,,,22.0,9230.0,0.0,1867.0,,,,,,0.0,25.0,0.0,51.0,,,,,,,,,,,,,,,,,,0.0,1155.0,2544.0,,,,,,,,,,,,,,,,,,,,,4.0,1839.0,,,,,,,,,,,
2024-01-02 01:00:00+01:00,0.0,696.0,0.0,2167.0,2113.0,0.0,177.0,0.0,0.0,3710.0,19791.0,0.0,688.0,1295.0,0.0,394.0,130.0,0.0,127.0,18.0,9250.0,0.0,1832.0,0.0,240.0,17655.0,0.0,1043.0,0.0,21.0,0.0,50.0,0.0,398.0,0.0,24.0,0.0,566.0,0.0,10.0,0.0,258.0,0.0,249.0,0.0,1282.0,0.0,419.0,37.0,0.0,1168.0,2567.0,0.0,,124.0,0.0,,1164.0,0.0,,1630.0,0.0,,630.0,0.0,,0.0,0.0,2401.0,0.0,24.0,1973.0,4.0,1622.0,0.0,158.0,0.0,779.0,0.0,2371.0,0.0,1432.0,0.0,0.0,1.0
2024-01-02 01:15:00+01:00,0.0,664.0,,,,,,,0.0,3703.0,19620.0,,,,,,,,,15.0,9278.0,0.0,1810.0,,,,,,0.0,21.0,0.0,48.0,,,,,,,,,,,,,,,,,,0.0,1185.0,2612.0,,,,,,,,,,,,,,,,,,,,,4.0,1618.0,,,,,,,,,,,
2024-01-02 01:30:00+01:00,0.0,628.0,,,,,,,0.0,3702.0,19484.0,,,,,,,,,12.0,9309.0,0.0,1796.0,,,,,,0.0,21.0,0.0,47.0,,,,,,,,,,,,,,,,,,0.0,1206.0,2681.0,,,,,,,,,,,,,,,,,,,,,4.0,1614.0,,,,,,,,,,,
2024-01-02 01:45:00+01:00,0.0,596.0,,,,,,,0.0,3689.0,19364.0,,,,,,,,,9.0,9337.0,0.0,1783.0,,,,,,0.0,21.0,0.0,45.0,,,,,,,,,,,,,,,,,,0.0,1228.0,2752.0,,,,,,,,,,,,,,,,,,,,,4.0,1610.0,,,,,,,,,,,
2024-01-02 02:00:00+01:00,0.0,564.0,0.0,2168.0,2144.0,0.0,228.0,0.0,0.0,3699.0,19317.0,0.0,683.0,1270.0,0.0,361.0,100.0,0.0,129.0,7.0,9384.0,0.0,1773.0,0.0,240.0,17930.0,0.0,1055.0,0.0,24.0,0.0,44.0,0.0,425.0,0.0,24.0,0.0,538.0,0.0,13.0,0.0,260.0,0.0,246.0,0.0,1262.0,0.0,406.0,38.0,0.0,1249.0,2820.0,0.0,,125.0,0.0,,1129.0,0.0,,1620.0,0.0,,626.0,0.0,,0.0,0.0,2299.0,0.0,24.0,2148.0,4.0,1286.0,0.0,161.0,0.0,769.0,0.0,2377.0,0.0,1441.0,0.0,0.0,1.0
2024-01-02 02:15:00+01:00,0.0,544.0,,,,,,,0.0,3751.0,19437.0,,,,,,,,,5.0,9391.0,0.0,1765.0,,,,,,0.0,24.0,0.0,41.0,,,,,,,,,,,,,,,,,,0.0,1272.0,2891.0,,,,,,,,,,,,,,,,,,,,,4.0,1282.0,,,,,,,,,,,
2024-01-02 02:30:00+01:00,0.0,524.0,,,,,,,0.0,3810.0,19557.0,,,,,,,,,4.0,9382.0,0.0,1756.0,,,,,,0.0,24.0,0.0,39.0,,,,,,,,,,,,,,,,,,0.0,1295.0,2954.0,,,,,,,,,,,,,,,,,,,,,4.0,1279.0,,,,,,,,,,,
2024-01-02 02:45:00+01:00,0.0,500.0,,,,,,,0.0,3867.0,19682.0,,,,,,,,,3.0,9362.0,0.0,1753.0,,,,,,0.0,24.0,0.0,37.0,,,,,,,,,,,,,,,,,,0.0,1318.0,3024.0,,,,,,,,,,,,,,,,,,,,,4.0,1275.0,,,,,,,,,,,
2024-01-02 03:00:00+01:00,0.0,488.0,0.0,2178.0,2163.0,0.0,204.0,0.0,0.0,3951.0,19858.0,0.0,703.0,1316.0,0.0,317.0,77.0,0.0,130.0,3.0,9322.0,0.0,1757.0,0.0,240.0,18198.0,0.0,1065.0,0.0,31.0,0.0,35.0,0.0,432.0,0.0,24.0,0.0,504.0,0.0,18.0,0.0,270.0,0.0,249.0,0.0,1158.0,0.0,398.0,37.0,0.0,1342.0,3090.0,0.0,,126.0,0.0,,1113.0,0.0,,1613.0,0.0,,617.0,0.0,,0.0,0.0,2131.0,0.0,24.0,2296.0,4.0,941.0,0.0,165.0,0.0,743.0,0.0,2377.0,0.0,1448.0,0.0,0.0,1.0
2024-01-02 03:15:00+01:00,0.0,480.0,,,,,,,0.0,4060.0,20237.0,,,,,,,,,2.0,9310.0,0.0,1753.0,,,,,,0.0,31.0,0.0,34.0,,,,,,,,,,,,,,,,,,0.0,1357.0,3152.0,,,,,,,,,,,,,,,,,,,,,4.0,937.0,,,,,,,,,,,
