CET,AT-day_ahead_Solar,AT-day_ahead_Wind Onshore,BE-day_ahead_Solar,BE-day_ahead_Wind Offshore,BE-day_ahead_Wind Onshore,BG-day_ahead_Solar,BG-day_ahead_Wind Onshore,CZ-day_ahead_Solar,DE_LU-day_ahead_Solar,DE_LU-day_ahead_Wind Offshore,DE_LU-day_ahead_Wind Onshore,DK_1-day_ahead_Solar,DK_1-day_ahead_Wind Offshore,DK_1-day_ahead_Wind Onshore,DK_2-day_ahead_Solar,DK_2-day_ahead_Wind Offshore,DK_2-day_ahead_Wind Onshore,EE-day_ahead_Solar,EE-day_ahead_Wind Onshore,ES-day_ahead_Solar,ES-day_ahead_Wind Onshore,FI-day_ahead_Solar,FI-day_ahead_Wind Onshore,FR-day_ahead_Solar,FR-day_ahead_Wind Onshore,GR-day_ahead_Solar,GR-day_ahead_Wind Onshore,HR-day_ahead_Solar,HR-day_ahead_Wind Onshore,HU-day_ahead_Solar,HU-day_ahead_Wind Onshore,IT_CALA-day_ahead_Solar,IT_CALA-day_ahead_Wind Onshore,IT_CNOR-day_ahead_Solar,IT_CNOR-day_ahead_Wind Onshore,IT_CSUD-day_ahead_Solar,IT_CSUD-day_ahead_Wind Onshore,IT_NORD-day_ahead_Solar,IT_NORD-day_ahead_Wind Onshore,IT_SARD-day_ahead_Solar,IT_SARD-day_ahead_Wind Onshore,IT_SICI-day_ahead_Solar,IT_SICI-day_ahead_Wind Onshore,IT_SUD-day_ahead_Solar,IT_SUD-day_ahead_Wind Onshore,LT-day_ahead_Solar,LT-day_ahead_Wind Onshore,LV-day_ahead_Wind Onshore,NL-day_ahead_Solar,NL-day_ahead_Wind Offshore,NL-day_ahead_Wind Onshore,NO_1-day_ahead_Solar,NO_1-day_ahead_Wind Offshore,NO_1-day_ahead_Wind Onshore,NO_2-day_ahead_Solar,NO_2-day_ahead_Wind Offshore,NO_2-day_ahead_Wind Onshore,NO_3-day_ahead_Solar,NO_3-day_ahead_Wind Offshore,NO_3-day_ahead_Wind Onshore,NO_4-day_ahead_Solar,NO_4-day_ahead_Wind Offshore,NO_4-day_ahead_Wind Onshore,NO_5-day_ahead_Solar,NO_5-day_ahead_Wind Offshore,NO_5-day_ahead_Wind Onshore,PL-day_ahead_Solar,PL-day_ahead_Wind Onshore,PT-day_ahead_Solar,PT-day_ahead_Wind Offshore,PT-day_ahead_Wind Onshore,RO-day_ahead_Solar,RO-day_ahead_Wind Onshore,SE_1-day_ahead_Solar,SE_1-day_ahead_Wind Onshore,SE_2-day_ahead_Solar,SE_2-day_ahead_Wind Onshore,SE_3-day_ahead_Solar,SE_3-day_ahead_Wind Onshore,SE_4-day_ahead_Solar,SE_4-day_ahead_Wind Onshore,SI-day_ahead_Solar,SK-day_ahead_Solar,SK-day_ahead_Wind Onshore
2022-10-01 13:45:00+02:00,276.0,208.0,,,,,,,7370.0,4461.0,25207.0,,,,,,,,,12976.0,2733.0,,,,,,,,,760.0,10.0,,,,,,,,,,,,,,,,,,3925.0,1411.0,2987.0,,,,,,,,,,,,,,,,,,,,,555.0,608.0,,,,,,,,,,,
2022-10-01 14:00:00+02:00,268.0,216.0,2250.0,1906.0,1036.0,304.0,74.0,325.0,7345.0,4555.0,25082.0,305.0,730.0,746.0,48.0,221.0,275.0,102.0,28.0,13003.0,2763.0,103.0,439.0,5848.0,9563.0,2043.0,1070.0,35.0,289.0,730.0,10.0,147.0,147.0,671.0,39.0,1475.0,754.0,2530.0,24.0,517.0,699.0,400.0,408.0,1143.0,905.0,59.0,47.0,12.0,3962.0,1422.0,3039.0,0.0,,203.0,0.0,,199.0,0.0,,900.0,0.0,,293.0,0.0,,0.0,2855.0,2416.0,1205.0,0.0,143.0,456.0,823.0,1.0,350.0,4.0,1472.0,87.0,1153.0,29.0,776.0,74.0,55.0,1.0
2022-10-01 14:15:00+02:00,260.0,224.0,,,,,,,7302.0,4646.0,24911.0,,,,,,,,,12986.0,2785.0,,,,,,,,,696.0,9.0,,,,,,,,,,,,,,,,,,4137.0,1424.0,3061.0,,,,,,,,,,,,,,,,,,,,,451.0,825.0,,,,,,,,,,,
2022-10-01 14:30:00+02:00,248.0,232.0,,,,,,,7250.0,4728.0,24710.0,,,,,,,,,12953.0,2804.0,,,,,,,,,658.0,8.0,,,,,,,,,,,,,,,,,,4314.0,1416.0,3054.0,,,,,,,,,,,,,,,,,,,,,444.0,828.0,,,,,,,,,,,
2022-10-01 14:45:00+02:00,236.0,240.0,,,,,,,7097.0,4816.0,24489.0,,,,,,,,,12902.0,2819.0,,,,,,,,,617.0,7.0,,,,,,,,,,,,,,,,,,4489.0,1409.0,3044.0,,,,,,,,,,,,,,,,,,,,,437.0,830.0,,,,,,,,,,,
2022-10-01 15:00:00+02:00,220.0,252.0,2102.0,1869.0,1026.0,194.0,71.0,163.0,6905.0,4897.0,24257.0,263.0,725.0,686.0,65.0,196.0,214.0,71.0,34.0,12880.0,2846.0,66.0,452.0,5528.0,9150.0,1512.0,1154.0,27.0,270.0,571.0,7.0,115.0,308.0,587.0,45.0,1273.0,830.0,2003.0,27.0,446.0,724.0,343.0,588.0,859.0,1326.0,39.0,46.0,12.0,4664.0,1401.0,3037.0,0.0,,200.0,0.0,,195.0,0.0,,799.0,0.0,,277.0,0.0,,0.0,1808.0,2484.0,1175.0,0.0,123.0,324.0,970.0,0.0,362.0,3.0,1361.0,55.0,1053.0,19.0,666.0,51.0,40.0,1.0
2022-10-01 15:15:00+02:00,204.0,264.0,,,,,,,6693.0,4954.0,24014.0,,,,,,,,,12781.0,2844.0,,,,,,,,,522.0,6.0,,,,,,,,,,,,,,,,,,4523.0,1394.0,3027.0,,,,,,,,,,,,,,,,,,,,,312.0,973.0,,,,,,,,,,,
2022-10-01 15:30:00+02:00,188.0,280.0,,,,,,,6428.0,5002.0,23772.0,,,,,,,,,12655.0,2831.0,,,,,,,,,469.0,5.0,,,,,,,,,,,,,,,,,,4381.0,1389.0,3016.0,,,,,,,,,,,,,,,,,,,,,301.0,975.0,,,,,,,,,,,
2022-10-01 15:45:00+02:00,172.0,292.0,,,,,,,6097.0,5051.0,23527.0,,,,,,,,,12506.0,2810.0,,,,,,,,,415.0,5.0,,,,,,,,,,,,,,,,,,4238.0,1383.0,3008.0,,,,,,,,,,,,,,,,,,,,,293.0,978.0,,,,,,,,,,,
2022-10-01 16:00:00+02:00,152.0,312.0,1822.0,1886.0,959.0,92.0,78.0,83.0,5710.0,5093.0,23260.0,193.0,612.0,694.0,71.0,170.0,183.0,35.0,31.0,12379.0,2784.0,35.0,539.0,4825.0,8737.0,840.0,1202.0,17.0,223.0,362.0,5.0,74.0,422.0,421.0,52.0,922.0,831.0,1373.0,25.0,289.0,732.0,275.0,680.0,545.0,1512.0,20.0,46.0,11.0,4095.0,1378.0,2998.0,0.0,,213.0,0.0,,179.0,0.0,,696.0,0.0,,254.0,0.0,,0.0,881.0,2422.0,1094.0,0.0,109.0,171.0,1092.0,0.0,383.0,1.0,1260.0,28.0,947.0,10.0,549.0,30.0,20.0,1.0
2022-10-01 16:15:00+02:00,136.0,336.0,,,,,,,5277.0,5127.0,22979.0,,,,,,,,,12203.0,2759.0,,,,,,,,,308.0,4.0,,,,,,,,,,,,,,,,,,3876.0,1372.0,2990.0,,,,,,,,,,,,,,,,,,,,,162.0,1092.0,,,,,,,,,,,
2022-10-01 16:30:00+02:00,116.0,364.0,,,,,,,4790.0,5080.0,22698.0,,,,,,,,,12014.0,2738.0,,,,,,,,,253.0,4.0,,,,,,,,,,,,,,,,,,3656.0,1366.0,2981.0,,,,,,,,,,,,,,,,,,,,,152.0,1093.0,,,,,,,,,,,
2022-10-01 16:45:00+02:00,100.0,388.0,,,,,,,4266.0,5105.0,22416.0,,,,,,,,,11778.0,2716.0,,,,,,,,,202.0,4.0,,,,,,,,,,,,,,,,,,3436.0,1359.0,2973.0,,,,,,,,,,,,,,,,,,,,,143.0,1094.0,,,,,,,,,,,
2022-10-01 17:00:00+02:00,88.0,436.0,1159.0,1892.0,864.0,11.0,115.0,35.0,3694.0,5125.0,22153.0,101.0,547.0,729.0,42.0,198.0,176.0,7.0,33.0,11782.0,2708.0,2.0,732.0,3561.0,8323.0,235.0,1257.0,7.0,179.0,155.0,4.0,33.0,514.0,199.0,57.0,446.0,886.0,672.0,10.0,222.0,713.0,153.0,721.0,241.0,1698.0,2.0,63.0,6.0,3216.0,1353.0,2966.0,0.0,,222.0,0.0,,155.0,0.0,,638.0,0.0,,239.0,0.0,,0.0,255.0,2376.0,903.0,1.0,106.0,51.0,1181.0,0.0,414.0,0.0,1219.0,8.0,907.0,3.0,453.0,9.0,3.0,1.0
2022-10-01 17:15:00+02:00,72.0,500.0,,,,,,,3089.0,5145.0,22066.0,,,,,,,,,11306.0,2673.0,,,,,,,,,111.0,4.0,,,,,,,,,,,,,,,,,,3052.0,1344.0,2931.0,,,,,,,,,,,,,,,,,,,,,42.0,1183.0,,,,,,,,,,,
2022-10-01 17:30:00+02:00,56.0,568.0,,,,,,,2452.0,5153.0,21982.0,,,,,,,,,10655.0,2627.0,,,,,,,,,71.0,4.0,,,,,,,,,,,,,,,,,,2891.0,1331.0,2878.0,,,,,,,,,,,,,,,,,,,,,38.0,1185.0,,,,,,,,,,,
2022-10-01 17:45:00+02:00,48.0,632.0,,,,,,,1822.0,5162.0,21913.0,,,,,,,,,9824.0,2577.0,,,,,,,,,38.0,5.0,,,,,,,,,,,,,,,,,,2728.0,1319.0,2819.0,,,,,,,,,,,,,,,,,,,,,35.0,1187.0,,,,,,,,,,,
2022-10-01 18:00:00+02:00,40.0,728.0,346.0,1907.0,789.0,0.0,130.0,8.0,1271.0,5166.0,21845.0,25.0,578.0,727.0,8.0,208.0,173.0,0.0,31.0,9398.0,2505.0,0.0,994.0,1916.0,7722.0,3.0,1329.0,0.0,162.0,16.0,6.0,3.0,523.0,39.0,64.0,77.0,811.0,130.0,9.0,74.0,630.0,24.0,801.0,13.0,1751.0,0.0,103.0,9.0,2568.0,1306.0,2761.0,0.0,,214.0,0.0,,138.0,0.0,,637.0,0.0,,254.0,0.0,,0.0,1.0,2368.0,577.0,1.0,124.0,7.0,1205.0,0.0,490.0,0.0,1272.0,1.0,934.0,0.0,378.0,1.0,0.0,1.0
2022-10-01 18:15:00+02:00,36.0,852.0,,,,,,,811.0,5194.0,21837.0,,,,,,,,,8131.0,2472.0,,,,,,,,,5.0,10.0,,,,,,,,,,,,,,,,,,2097.0,1291.0,2694.0,,,,,,,,,,,,,,,,,,,,,6.0,1205.0,,,,,,,,,,,
2022-10-01 18:30:00+02:00,12.0,980.0,,,,,,,455.0,5212.0,21828.0,,,,,,,,,6700.0,2457.0,,,,,,,,,2.0,13.0,,,,,,,,,,,,,,,,,,1624.0,1273.0,2619.0,,,,,,,,,,,,,,,,,,,,,6.0,1204.0,,,,,,,,,,,
2022-10-01 18:45:00+02:00,0.0,1104.0,,,,,,,210.0,5230.0,21833.0,,,,,,,,,5213.0,2453.0,,,,,,,,,1.0,16.0,,,,,,,,,,,,,,,,,,1154.0,1255.0,2547.0,,,,,,,,,,,,,,,,,,,,,5.0,1203.0,,,,,,,,,,,
2022-10-01 19:00:00+02:00,0.0,1220.0,9.0,1874.0,770.0,0.0,121.0,0.0,61.0,5251.0,21833.0,1.0,685.0,663.0,0.0,205.0,178.0,0.0,35.0,3957.0,2472.0,0.0,1135.0,369.0,7120.0,0.0,1393.0,0.0,173.0,0.0,20.0,0.0,562.0,0.0,65.0,0.0,758.0,0.0,10.0,0.0,572.0,0.0,815.0,0.0,1777.0,0.0,153.0,20.0,682.0,1237.0,2470.0,0.0,,199.0,0.0,,116.0,0.0,,614.0,0.0,,247.0,0.0,,0.0,0.0,2422.0,175.0,2.0,183.0,3.0,1166.0,0.0,570.0,0.0,1351.0,0.0,965.0,0.0,328.0,0.0,0.0,1.0
2022-10-01 19:15:00+02:00,0.0,1328.0,,,,,,,2.0,5259.0,21854.0,,,,,,,,,2687.0,2459.0,,,,,,,,,0.0,25.0,,,,,,,,,,,,,,,,,,512.0,1204.0,2390.0,,,,,,,,,,,,,,,,,,,,,3.0,1164.0,,,,,,,,,,,
2022-10-01 19:30:00+02:00,0.0,1436.0,,,,,,,1.0,5287.0,21911.0,,,,,,,,,1727.0,2429.0,,,,,,,,,0.0,30.0,,,,,,,,,,,,,,,,,,341.0,1155.0,2309.0,,,,,,,,,,,,,,,,,,,,,3.0,1162.0,,,,,,,,,,,
2022-10-01 19:45:00+02:00,0.0,1548.0,,,,,,,0.0,5296.0,21962.0,,,,,,,,,1057.0,2386.0,,,,,,,,,0.0,35.0,,,,,,,,,,,,,,,,,,171.0,1107.0,2228.0,,,,,,,,,,,,,,,,,,,,,3.0,1161.0,,,,,,,,,,,
2022-10-01 20:00:00+02:00,0.0,1616.0,0.0,1879.0,803.0,0.0,139.0,0.0,0.0,5302.0,21999.0,0.0,761.0,709.0,0.0,224.0,187.0,0.0,30.0,454.0,2332.0,0.0,1167.0,0.0,6518.0,0.0,1444.0,0.0,174.0,0.0,41.0,0.0,605.0,0.0,57.0,0.0,679.0,0.0,9.0,0.0,571.0,0.0,796.0,0.0,1839.0,0.0,184.0,16.0,0.0,1059.0,2150.0,0.0,,186.0,0.0,,95.0,0.0,,605.0,0.0,,232.0,0.0,,0.0,0.0,2520.0,2.0,3.0,280.0,2.0,1061.0,0.0,559.0,0.0,1364.0,0.0,951.0,0.0,310.0,0.0,0.0,1.0
2022-10-01 20:15:00+02:00,0.0,1648.0,,,,,,,0.0,5317.0,22054.0,,,,,,,,,341.0,2285.0,,,,,,,,,0.0,49.0,,,,,,,,,,,,,,,,,,0.0,1030.0,2123.0,,,,,,,,,,,,,,,,,,,,,2.0,1060.0,,,,,,,,,,,
2022-10-01 20:30:00+02:00,0.0,1676.0,,,,,,,0.0,5332.0,22129.0,,,,,,,,,315.0,2244.0,,,,,,,,,0.0,57.0,,,,,,,,,,,,,,,,,,0.0,1020.0,2151.0,,,,,,,,,,,,,,,,,,,,,2.0,1058.0,,,,,,,,,,,
2022-10-01 20:45:00+02:00,0.0,1708.0,,,,,,,0.0,5345.0,22211.0,,,,,,,,,326.0,2215.0,,,,,,,,,0.0,64.0,,,,,,,,,,,,,,,,,,0.0,1010.0,2178.0,,,,,,,,,,,,,,,,,,,,,2.0,1056.0,,,,,,,,,,,
2022-10-01 21:00:00+02:00,0.0,1760.0,0.0,1934.0,843.0,0.0,106.0,0.0,0.0,5360.0,22314.0,0.0,814.0,813.0,0.0,237.0,214.0,0.0,31.0,375.0,2166.0,0.0,1159.0,0.0,6405.0,0.0,1518.0,0.0,176.0,0.0,69.0,0.0,682.0,0.0,55.0,0.0,648.0,0.0,8.0,0.0,552.0,0.0,745.0,0.0,1976.0,0.0,199.0,20.0,0.0,1000.0,2205.0,0.0,,167.0,0.0,,81.0,0.0,,557.0,0.0,,218.0,0.0,,0.0,0.0,2614.0,0.0,5.0,357.0,2.0,874.0,0.0,506.0,0.0,1293.0,0.0,881.0,0.0,317.0,0.0,0.0,1.0
2022-10-01 21:15:00+02:00,0.0,1836.0,,,,,,,0.0,5386.0,22423.0,,,,,,,,,392.0,2166.0,,,,,,,,,0.0,70.0,,,,,,,,,,,,,,,,,,0.0,994.0,2230.0,,,,,,,,,,,,,,,,,,,,,2.0,872.0,,,,,,,,,,,
2022-10-01 21:30:00+02:00,0.0,1912.0,,,,,,,0.0,5412.0,22527.0,,,,,,,,,382.0,2183.0,,,,,,,,,0.0,72.0,,,,,,,,,,,,,,,,,,0.0,990.0,2259.0,,,,,,,,,,,,,,,,,,,,,2.0,870.0,,,,,,,,,,,
2022-10-01 21:45:00+02:00,0.0,1988.0,,,,,,,0.0,5439.0,22632.0,,,,,,,,,353.0,2219.0,,,,,,,,,0.0,73.0,,,,,,,,,,,,,,,,,,0.0,986.0,2283.0,,,,,,,,,,,,,,,,,,,,,2.0,868.0,,,,,,,,,,,
2022-10-01 22:00:00+02:00,0.0,2052.0,0.0,1993.0,894.0,0.0,105.0,0.0,0.0,5497.0,22379.0,0.0,875.0,885.0,0.0,251.0,238.0,0.0,36.0,310.0,2242.0,0.0,1173.0,0.0,6293.0,0.0,1591.0,0.0,176.0,0.0,76.0,0.0,759.0,0.0,54.0,0.0,580.0,0.0,6.0,0.0,539.0,0.0,722.0,0.0,2045.0,0.0,198.0,26.0,0.0,982.0,2310.0,0.0,,142.0,0.0,,78.0,0.0,,522.0,0.0,,207.0,0.0,,0.0,0.0,2740.0,0.0,6.0,415.0,2.0,700.0,0.0,465.0,0.0,1173.0,0.0,795.0,0.0,333.0,0.0,0.0,1.0
2022-10-01 22:15:00+02:00,0.0,2104.0,,,,,,,0.0,5520.0,22426.0,,,,,,,,,275.0,2315.0,,,,,,,,,0.0,80.0,,,,,,,,,,,,,,,,,,0.0,981.0,2331.0,,,,,,,,,,,,,,,,,,,,,2.0,697.0,,,,,,,,,,,
2022-10-01 22:30:00+02:00,0.0,2156.0,,,,,,,0.0,5540.0,22476.0,,,,,,,,,250.0,2406.0,,,,,,,,,0.0,85.0,,,,,,,,,,,,,,,,,,0.0,983.0,2349.0,,,,,,,,,,,,,,,,,,,,,2.0,694.0,,,,,,,,,,,
2022-10-01 22:45:00+02:00,0.0,2208.0,,,,,,,0.0,5556.0,22530.0,,,,,,,,,234.0,2508.0,,,,,,,,,0.0,89.0,,,,,,,,,,,,,,,,,,0.0,984.0,2368.0,,,,,,,,,,,,,,,,,,,,,2.0,691.0,,,,,,,,,,,
2022-10-01 23:00:00+02:00,0.0,2252.0,0.0,2034.0,904.0,,,0.0,0.0,5576.0,22584.0,0.0,882.0,910.0,0.0,256.0,241.0,0.0,31.0,230.0,2636.0,0.0,1169.0,0.0,6181.0,0.0,1839.0,0.0,171.0,0.0,94.0,0.0,819.0,0.0,52.0,0.0,446.0,0.0,5.0,0.0,529.0,0.0,709.0,0.0,2052.0,0.0,187.0,26.0,0.0,986.0,2385.0,0.0,,117.0,0.0,,81.0,0.0,,508.0,0.0,,194.0,0.0,,0.0,0.0,2919.0,0.0,6.0,440.0,2.0,631.0,0.0,422.0,0.0,1049.0,0.0,705.0,0.0,362.0,0.0,0.0,1.0
2022-10-01 23:15:00+02:00,0.0,2288.0,,,,,,,0.0,5587.0,22651.0,,,,,,,,,212.0,2735.0,,,,,,,,,0.0,99.0,,,,,,,,,,,,,,,,,,0.0,999.0,2375.0,,,,,,,,,,,,,,,,,,,,,2.0,630.0,,,,,,,,,,,
2022-10-01 23:30:00+02:00,0.0,2324.0,,,,,,,0.0,5601.0,22714.0,,,,,,,,,187.0,2820.0,,,,,,,,,0.0,104.0,,,,,,,,,,,,,,,,,,0.0,1024.0,2336.0,,,,,,,,,,,,,,,,,,,,,2.0,629.0,,,,,,,,,,,
2022-10-01 23:45:00+02:00,0.0,2356.0,,,,,,,0.0,5613.0,22758.0,,,,,,,,,158.0,2891.0,,,,,,,,,0.0,109.0,,,,,,,,,,,,,,,,,,0.0,1048.0,2300.0,,,,,,,,,,,,,,,,,,,,,2.0,628.0,,,,,,,,,,,
2022-10-02 00:00:00+02:00,0.0,2368.0,0.0,2040.0,892.0,,,0.0,0.0,5660.0,24143.0,0.0,871.0,1062.0,0.0,231.0,242.0,0.0,31.0,171.0,2897.0,0.0,1436.0,0.0,6123.0,0.0,1932.0,0.0,159.0,0.0,130.0,0.0,731.0,0.0,48.0,0.0,240.0,0.0,6.0,0.0,526.0,0.0,741.0,0.0,1583.0,0.0,188.0,28.0,0.0,1195.0,2649.0,0.0,,112.0,0.0,,89.0,0.0,,317.0,0.0,,178.0,0.0,,0.0,0.0,3280.0,0.0,6.0,473.0,2.0,803.0,0.0,381.0,0.0,1022.0,0.0,419.0,0.0,455.0,0.0,0.0,2.0
2022-10-02 00:15:00+02:00,0.0,2356.0,,,,,,,0.0,5687.0,24139.0,,,,,,,,,153.0,2953.0,,,,,,,,,0.0,132.0,,,,,,,,,,,,,,,,,,0.0,1187.0,2624.0,,,,,,,,,,,,,,,,,,,,,2.0,803.0,,,,,,,,,,,
2022-10-02 00:30:00+02:00,0.0,2344.0,,,,,,,0.0,5717.0,24134.0,,,,,,,,,142.0,2989.0,,,,,,,,,0.0,135.0,,,,,,,,,,,,,,,,,,0.0,1182.0,2595.0,,,,,,,,,,,,,,,,,,,,,2.0,803.0,,,,,,,,,,,
2022-10-02 00:45:00+02:00,0.0,2332.0,,,,,,,0.0,5748.0,24125.0,,,,,,,,,135.0,3011.0,,,,,,,,,0.0,137.0,,,,,,,,,,,,,,,,,,0.0,1176.0,2569.0,,,,,,,,,,,,,,,,,,,,,2.0,803.0,,,,,,,,,,,
2022-10-02 01:00:00+02:00,0.0,2320.0,0.0,2002.0,876.0,,,0.0,0.0,5638.0,24099.0,0.0,907.0,1008.0,0.0,221.0,241.0,0.0,34.0,129.0,3011.0,0.0,1296.0,0.0,5700.0,0.0,1952.0,0.0,160.0,0.0,139.0,0.0,667.0,0.0,46.0,0.0,247.0,0.0,5.0,0.0,517.0,0.0,771.0,0.0,1438.0,0.0,169.0,30.0,0.0,1171.0,2541.0,0.0,,49.0,0.0,,90.0,0.0,,266.0,0.0,,164.0,0.0,,0.0,0.0,3492.0,0.0,5.0,490.0,2.0,930.0,0.0,337.0,0.0,897.0,0.0,377.0,0.0,507.0,0.0,0.0,2.0
2022-10-02 01:15:00+02:00,0.0,2308.0,,,,,,,0.0,5658.0,24050.0,,,,,,,,,128.0,3037.0,,,,,,,,,0.0,140.0,,,,,,,,,,,,,,,,,,0.0,1161.0,2511.0,,,,,,,,,,,,,,,,,,,,,2.0,931.0,,,,,,,,,,,
2022-10-02 01:30:00+02:00,0.0,2296.0,,,,,,,0.0,5673.0,23982.0,,,,,,,,,129.0,3080.0,,,,,,,,,0.0,141.0,,,,,,,,,,,,,,,,,,0.0,1148.0,2475.0,,,,,,,,,,,,,,,,,,,,,2.0,931.0,,,,,,,,,,,
2022-10-02 01:45:00+02:00,0.0,2284.0,,,,,,,0.0,5687.0,23906.0,,,,,,,,,130.0,3136.0,,,,,,,,,0.0,142.0,,,,,,,,,,,,,,,,,,0.0,1135.0,2439.0,,,,,,,,,,,,,,,,,,,,,2.0,932.0,,,,,,,,,,,
2022-10-02 02:00:00+02:00,0.0,2280.0,0.0,1921.0,845.0,,,0.0,0.0,5694.0,23832.0,0.0,881.0,988.0,0.0,219.0,243.0,0.0,38.0,132.0,3196.0,0.0,1167.0,0.0,5280.0,0.0,1940.0,0.0,154.0,0.0,142.0,0.0,620.0,0.0,43.0,0.0,141.0,0.0,4.0,0.0,501.0,0.0,777.0,0.0,919.0,0.0,155.0,31.0,0.0,1123.0,2404.0,0.0,,41.0,0.0,,92.0,0.0,,275.0,0.0,,156.0,0.0,,0.0,0.0,3739.0,0.0,5.0,554.0,2.0,1068.0,0.0,313.0,0.0,809.0,0.0,346.0,0.0,546.0,0.0,0.0,2.0
2022-10-02 02:15:00+02:00,0.0,2284.0,,,,,,,0.0,5697.0,23790.0,,,,,,,,,132.0,3269.0,,,,,,,,,0.0,141.0,,,,,,,,,,,,,,,,,,0.0,1118.0,2393.0,,,,,,,,,,,,,,,,,,,,,2.0,1068.0,,,,,,,,,,,
2022-10-02 02:30:00+02:00,0.0,2292.0,,,,,,,0.0,5691.0,23759.0,,,,,,,,,130.0,3345.0,,,,,,,,,0.0,140.0,,,,,,,,,,,,,,,,,,0.0,1121.0,2397.0,,,,,,,,,,,,,,,,,,,,,2.0,1069.0,,,,,,,,,,,
2022-10-02 02:45:00+02:00,0.0,2296.0,,,,,,,0.0,5682.0,23744.0,,,,,,,,,127.0,3420.0,,,,,,,,,0.0,139.0,,,,,,,,,,,,,,,,,,0.0,1124.0,2404.0,,,,,,,,,,,,,,,,,,,,,2.0,1070.0,,,,,,,,,,,
2022-10-02 03:00:00+02:00,0.0,2284.0,0.0,1798.0,797.0,,,0.0,0.0,5672.0,23715.0,0.0,890.0,991.0,0.0,232.0,244.0,0.0,37.0,124.0,3508.0,0.0,1086.0,0.0,4952.0,0.0,1881.0,0.0,141.0,0.0,138.0,0.0,562.0,0.0,41.0,0.0,181.0,0.0,3.0,0.0,483.0,0.0,722.0,0.0,738.0,0.0,143.0,30.0,0.0,1127.0,2411.0,0.0,,22.0,0.0,,109.0,0.0,,250.0,0.0,,148.0,0.0,,0.0,0.0,4013.0,0.0,4.0,620.0,2.0,1003.0,0.0,293.0,0.0,732.0,0.0,338.0,0.0,580.0,0.0,0.0,2.0
2022-10-02 03:15:00+02:00,0.0,2260.0,,,,,,,0.0,5683.0,23684.0,,,,,,,,,120.0,3574.0,,,,,,,,,0.0,137.0,,,,,,,,,,,,,,,,,,0.0,1129.0,2418.0,,,,,,,,,,,,,,,,,,,,,2.0,1001.0,,,,,,,,,,,
2022-10-02 03:30:00+02:00,0.0,2232.0,,,,,,,0.0,5693.0,23639.0,,,,,,,,,117.0,3632.0,,,,,,,,,0.0,135.0,,,,,,,,,,,,,,,,,,0.0,1131.0,2422.0,,,,,,,,,,,,,,,,,,,,,2.0,1000.0,,,,,,,,,,,
2022-10-02 03:45:00+02:00,0.0,2208.0,,,,,,,0.0,5701.0,23581.0,,,,,,,,,113.0,3681.0,,,,,,,,,0.0,134.0,,,,,,,,,,,,,,,,,,0.0,1133.0,2427.0,,,,,,,,,,,,,,,,,,,,,2.0,998.0,,,,,,,,,,,
2022-10-02 04:00:00+02:00,0.0,2188.0,0.0,1642.0,728.0,,,0.0,0.0,5701.0,23514.0,0.0,904.0,999.0,0.0,224.0,235.0,0.0,25.0,111.0,3739.0,0.0,1077.0,0.0,4625.0,0.0,1826.0,0.0,121.0,0.0,133.0,0.0,542.0,0.0,38.0,0.0,232.0,0.0,3.0,0.0,484.0,0.0,682.0,0.0,770.0,0.0,137.0,23.0,0.0,1135.0,2435.0,0.0,,21.0,0.0,,136.0,0.0,,242.0,0.0,,137.0,0.0,,0.0,0.0,4217.0,0.0,4.0,693.0,2.0,887.0,0.0,270.0,0.0,667.0,0.0,334.0,0.0,616.0,0.0,0.0,2.0
2022-10-02 04:15:00+02:00,0.0,2172.0,,,,,,,0.0,5701.0,23435.0,,,,,,,,,106.0,3772.0,,,,,,,,,0.0,132.0,,,,,,,,,,,,,,,,,,0.0,1136.0,2437.0,,,,,,,,,,,,,,,,,,,,,2.0,886.0,,,,,,,,,,,
2022-10-02 04:30:00+02:00,0.0,2156.0,,,,,,,0.0,5699.0,23376.0,,,,,,,,,99.0,3797.0,,,,,,,,,0.0,131.0,,,,,,,,,,,,,,,,,,0.0,1137.0,2441.0,,,,,,,,,,,,,,,,,,,,,2.0,886.0,,,,,,,,,,,
2022-10-02 04:45:00+02:00,0.0,2140.0,,,,,,,0.0,5694.0,23323.0,,,,,,,,,93.0,3815.0,,,,,,,,,0.0,131.0,,,,,,,,,,,,,,,,,,0.0,1137.0,2443.0,,,,,,,,,,,,,,,,,,,,,2.0,886.0,,,,,,,,,,,
2022-10-02 05:00:00+02:00,0.0,2116.0,0.0,1485.0,659.0,,,0.0,0.0,5691.0,23274.0,0.0,891.0,998.0,0.0,236.0,248.0,0.0,24.0,85.0,3835.0,0.0,1020.0,0.0,4299.0,0.0,1806.0,0.0,103.0,0.0,129.0,0.0,529.0,0.0,35.0,0.0,208.0,0.0,2.0,0.0,491.0,0.0,594.0,0.0,684.0,0.0,128.0,16.0,0.0,1137.0,2445.0,0.0,,21.0,0.0,,161.0,0.0,,239.0,0.0,,123.0,0.0,,0.0,0.0,4335.0,0.0,5.0,795.0,3.0,911.0,0.0,263.0,0.0,606.0,0.0,333.0,0.0,650.0,0.0,0.0,2.0
